"id"    "prob"
43112    0.855
24403    0.666
34759    0.467
35890    0.789
12072    0.156
37575    0.409
34594    0.038
40776    0.635
27553    0.172
1289    0.906
45815    0.077
22747    0.255
39146    0.77
35550    0.428
8244    0.204
13728    0.832
3096    0.138
1946    0.272
11989    0.454
35933    0.402
25560    0.843
15945    0.572
21478    0.35
49991    0.614
20549    0.167
1666    0.658
6065    0.854
26692    0.46
48912    0.322
48356    0.745
33109    0.346
46871    0.363
40780    0.822
45804    0.122
16390    0.765
18630    0.926
23129    0.839
32042    0.512
13484    0.809
27973    0.268
10352    0.326
13958    0.875
7540    0.336
37645    0.767
46446    0.431
16414    0.573
7205    0.321
4785    0.324
10506    0.374
38939    0.068
42265    0.41
14479    0.651
31230    0.496
9285    0.676
10078    0.138
12987    0.15
1178    0.281
46711    0.662
20555    0.511
6807    0.372
2770    0.831
21357    0.571
11665    0.361
30565    0.524
45285    0.768
5160    0.77
46572    0.343
41735    0.501
37795    0.779
36369    0.286
19440    0.149
1536    0.552
15910    0.377
17339    0.458
48648    0.196
18700    0.433
1747    0.416
9126    0.387
31808    0.291
27494    0.205
26425    0.227
12848    0.286
524    0.732
26077    0.176
7538    0.483
16895    0.068
44319    0.471
32368    0.484
24749    0.57
14283    0.444
7619    0.353
35146    0.372
10168    0.567
16071    0.17
23548    0.26
44691    0.198
19054    0.239
9869    0.287
46355    0.852
20170    0.339
45217    0.589
2522    0.719
5987    0.079
45089    0.675
29210    0.313
20245    0.781
14964    0.729
47324    0.134
21149    0.693
28736    0.674
18081    0.667
38037    0.165
46575    0.327
28810    0.451
31710    0.355
33277    0.626
41909    0.484
40295    0.576
34906    0.293
3363    0.906
13590    0.34
33298    0.46
36713    0.566
3302    0.592
40452    0.296
8827    0.365
5560    0.378
27836    0.618
5760    0.221
28626    0.547
19007    0.152
25422    0.276
2721    0.934
15046    0.89
26274    0.743
6038    0.827
22107    0.095
18935    0.21
42066    0.346
21058    0.22
41563    0.299
18954    0.254
14601    0.364
18670    0.524
33726    0.209
33624    0.343
15727    0.752
188    0.268
45591    0.202
22346    0.463
21874    0.408
40641    0.214
29595    0.548
15088    0.697
32749    0.717
19164    0.832
5226    0.537
4383    0.256
29840    0.184
3242    0.704
7063    0.635
609    0.151
5536    0.083
17683    0.784
48519    0.11
34819    0.883
5864    0.415
47066    0.255
355    0.706
46095    0.754
28555    0.9
36748    0.215
46648    0.384
11194    0.35
13798    0.811
42610    0.773
31862    0.563
43829    0.346
44240    0.219
44542    0.575
22802    0.765
18697    0.719
28350    0.49
11576    0.697
25427    0.19
20229    0.137
10471    0.831
39380    0.054
37580    0.653
17719    0.598
39203    0.222
13446    0.341
10925    0.139
24626    0.485
34124    0.549
17349    0.573
6778    0.148
15793    0.317
42405    0.533
18476    0.281
5738    0.433
44628    0.607
47810    0.553
42283    0.622
27490    0.55
39890    0.701
48004    0.871
6168    0.198
1391    0.691
49065    0.204
35509    0.628
1561    0.708
19395    0.62
27564    0.374
30807    0.325
17987    0.267
36959    0.132
17841    0.076
31109    0.863
31372    0.643
37271    0.506
29964    0.556
45191    0.896
23959    0.372
43149    0.073
15573    0.667
18780    0.322
27325    0.452
288    0.618
43613    0.693
45677    0.739
16148    0.639
31849    0.728
39782    0.28
25098    0.191
20040    0.637
18420    0.495
41603    0.164
20682    0.798
2297    0.22
24795    0.603
31996    0.311
25052    0.408
33771    0.452
27439    0.228
29639    0.56
34954    0.28
777    0.17
49848    0.168
35060    0.447
20651    0.318
44291    0.574
1288    0.286
5881    0.508
12968    0.891
15383    0.581
8282    0.887
22748    0.476
10085    0.422
46413    0.277
27966    0.493
5240    0.723
39223    0.254
8979    0.589
29989    0.297
10579    0.191
31843    0.853
41581    0.478
37633    0.266
26764    0.311
31593    0.137
22479    0.839
1615    0.291
13678    0.22
46384    0.823
7604    0.432
41182    0.767
39099    0.78
46762    0.321
43837    0.778
2525    0.501
38908    0.324
46443    0.193
20376    0.515
42565    0.128
27317    0.273
611    0.337
46880    0.824
29939    0.786
40211    0.286
21152    0.122
42633    0.777
7251    0.458
31505    0.292
25722    0.591
27393    0.87
29357    0.216
8653    0.637
22668    0.291
18796    0.717
38820    0.316
39850    0.496
38141    0.806
46307    0.819
33156    0.154
2484    0.51
34256    0.664
14839    0.759
32429    0.858
714    0.137
12806    0.769
17316    0.67
38917    0.31
5929    0.38
45816    0.312
16477    0.326
28851    0.416
32971    0.531
26640    0.251
36190    0.622
46158    0.72
43092    0.268
32510    0.542
21022    0.413
37392    0.162
22788    0.699
43665    0.77
20067    0.29
35578    0.189
48878    0.683
33712    0.9
21565    0.529
44199    0.159
35675    0.659
2159    0.562
44032    0.101
22162    0.427
7952    0.8
24351    0.765
36365    0.843
45596    0.77
10591    0.789
28299    0.142
40046    0.336
6954    0.521
21501    0.198
38860    0.752
22759    0.723
45165    0.479
19061    0.078
37303    0.568
32594    0.831
7557    0.445
2309    0.768
2410    0.134
27776    0.456
6540    0.201
22631    0.104
42907    0.83
5438    0.424
20220    0.214
39407    0.625
27720    0.545
6746    0.269
15752    0.837
14043    0.483
43531    0.484
5137    0.529
43947    0.404
45264    0.734
14026    0.443
12781    0.124
31583    0.297
18914    0.171
9058    0.481
3201    0.261
474    0.06
24316    0.854
6841    0.54
40177    0.214
40102    0.395
4484    0.265
23146    0.887
9071    0.385
36482    0.659
35949    0.319
31322    0.666
29929    0.396
5848    0.916
25047    0.384
32974    0.484
16948    0.522
28752    0.138
34112    0.533
41545    0.76
27604    0.507
38660    0.445
45514    0.512
26767    0.156
25754    0.116
16032    0.376
11084    0.818
26484    0.237
36678    0.577
46659    0.226
10316    0.4
9194    0.921
2936    0.431
40659    0.167
35612    0.818
48590    0.468
49274    0.294
946    0.654
10669    0.608
11837    0.421
10563    0.619
27252    0.506
42007    0.756
30163    0.66
43066    0.047
26051    0.837
14620    0.163
33385    0.825
18533    0.147
37002    0.491
24015    0.815
9280    0.769
43395    0.616
40256    0.583
31398    0.5
48503    0.806
22763    0.807
249    0.441
10235    0.494
45440    0.649
7473    0.245
38626    0.782
38302    0.202
7480    0.699
40061    0.124
36587    0.645
44486    0.349
22912    0.297
38151    0.541
39970    0.123
2332    0.801
41715    0.6
40628    0.827
8240    0.219
6104    0.502
46790    0.6
27926    0.219
41799    0.452
33061    0.494
2562    0.105
33299    0.488
40024    0.779
34275    0.079
16155    0.791
44405    0.774
9772    0.052
12576    0.504
25041    0.248
42142    0.803
36388    0.629
16839    0.315
9613    0.628
49563    0.658
4959    0.634
19409    0.496
36530    0.435
30336    0.498
41739    0.6
13835    0.862
20421    0.908
5214    0.309
43074    0.711
42235    0.682
49574    0.548
1062    0.454
553    0.193
44524    0.865
25822    0.785
33580    0.769
44713    0.37
44632    0.797
31508    0.537
48323    0.526
31786    0.519
23324    0.599
21325    0.819
30472    0.593
20207    0.301
29916    0.795
4404    0.84
16137    0.366
34829    0.158
16571    0.854
42310    0.529
12766    0.306
23266    0.915
31371    0.363
46844    0.551
45654    0.829
5306    0.355
41310    0.195
44637    0.888
23505    0.107
46235    0.512
11686    0.131
9807    0.729
18024    0.884
23771    0.877
27454    0.099
20937    0.273
42676    0.869
25474    0.639
14906    0.423
42037    0.199
13719    0.896
8407    0.162
12697    0.498
32194    0.667
48183    0.497
26198    0.702
44795    0.407
3393    0.712
39059    0.163
39274    0.214
34177    0.259
20380    0.24
47608    0.539
28319    0.692
45603    0.255
3889    0.732
9493    0.123
18288    0.493
17335    0.14
19566    0.548
26496    0.295
49379    0.181
11652    0.237
41765    0.675
33897    0.815
20592    0.563
39503    0.607
32940    0.569
25661    0.139
40704    0.236
39933    0.745
12216    0.775
18811    0.561
23999    0.571
22553    0.651
45048    0.642
42782    0.585
21617    0.328
2890    0.607
14422    0.47
2489    0.185
21792    0.795
13935    0.394
26312    0.836
652    0.332
320    0.795
20588    0.129
32310    0.136
43861    0.148
11322    0.759
26754    0.26
41518    0.515
26369    0.112
40841    0.573
15525    0.259
42815    0.649
18022    0.726
5304    0.822
36783    0.911
38324    0.716
28558    0.406
38490    0.696
3729    0.408
46999    0.672
11216    0.443
7834    0.624
24738    0.407
35000    0.829
49412    0.171
22126    0.655
9326    0.49
10725    0.268
27992    0.293
21391    0.114
43331    0.482
31772    0.75
22953    0.481
14784    0.587
14463    0.41
15034    0.788
7994    0.738
41098    0.418
44708    0.687
43899    0.357
45784    0.636
18065    0.372
10452    0.338
22642    0.102
19369    0.813
32857    0.837
9876    0.306
43714    0.685
32806    0.171
4671    0.347
47337    0.777
32408    0.28
15363    0.512
21088    0.126
10    0.545
26896    0.206
30607    0.869
39007    0.395
45351    0.464
38972    0.247
40915    0.351
24629    0.27
21121    0.824
12469    0.462
13997    0.335
6    0.379
41772    0.814
9858    0.836
45117    0.369
40212    0.356
232    0.759
14350    0.097
40370    0.586
41873    0.614
19864    0.354
13647    0.205
15973    0.903
30007    0.203
38760    0.187
12712    0.525
20867    0.179
43420    0.881
10175    0.589
45680    0.516
11186    0.53
15367    0.507
46510    0.308
41071    0.458
25978    0.695
37117    0.259
34981    0.716
35960    0.714
18138    0.426
1166    0.438
39273    0.612
41998    0.396
21801    0.458
41683    0.601
26382    0.565
30773    0.139
16836    0.585
31211    0.467
17191    0.592
25317    0.318
44014    0.129
26422    0.226
17213    0.389
7938    0.218
25055    0.107
1651    0.181
47699    0.643
47845    0.138
1508    0.261
17679    0.299
46864    0.407
32328    0.591
48600    0.793
112    0.689
11790    0.261
21322    0.751
11635    0.675
20686    0.227
15572    0.568
15980    0.215
43685    0.149
2911    0.647
28154    0.493
47363    0.545
29565    0.387
23596    0.503
14675    0.842
44623    0.506
16039    0.257
19504    0.389
42634    0.143
8966    0.17
47447    0.799
26020    0.816
10738    0.767
45373    0.075
44546    0.646
22427    0.612
22603    0.769
33671    0.183
48141    0.281
49296    0.846
42080    0.722
12362    0.786
28228    0.474
9244    0.335
7668    0.633
27444    0.343
42819    0.908
9609    0.327
28116    0.571
43923    0.123
23041    0.577
28436    0.385
47720    0.171
38104    0.654
31497    0.657
49067    0.694
7352    0.456
44154    0.164
20340    0.84
28819    0.482
49719    0.518
9289    0.813
5619    0.151
26651    0.516
42016    0.406
29023    0.746
21699    0.563
44701    0.634
24241    0.834
9414    0.708
43535    0.521
31978    0.664
17600    0.633
6806    0.556
37519    0.731
23957    0.647
26572    0.522
29767    0.437
17519    0.401
37572    0.096
39205    0.45
45676    0.338
2490    0.312
47086    0.265
30265    0.323
42104    0.731
41122    0.311
25847    0.469
27275    0.898
41648    0.101
22334    0.746
693    0.338
25889    0.522
37661    0.786
12374    0.173
34920    0.671
45075    0.777
22528    0.325
5149    0.497
22252    0.71
10406    0.132
6161    0.563
9389    0.798
4918    0.437
40017    0.769
31345    0.385
2580    0.622
25660    0.253
13556    0.764
48475    0.242
36793    0.227
34493    0.804
14094    0.677
45944    0.61
9323    0.299
20765    0.794
44969    0.678
35603    0.364
32564    0.683
17417    0.622
28859    0.408
17181    0.422
46642    0.685
21471    0.521
9162    0.423
13343    0.833
22370    0.582
28265    0.073
38869    0.241
47708    0.844
33430    0.673
20868    0.804
34041    0.859
36380    0.472
35008    0.768
33151    0.433
36305    0.783
13949    0.68
35731    0.084
38942    0.166
19374    0.45
23939    0.381
23787    0.711
2399    0.706
21839    0.186
33399    0.18
5360    0.601
38772    0.799
19038    0.613
11366    0.802
40168    0.537
4835    0.817
23695    0.557
40725    0.377
24084    0.486
19767    0.135
34743    0.397
16170    0.391
27459    0.172
8243    0.272
18230    0.734
46583    0.69
3022    0.396
45301    0.887
23372    0.732
18553    0.52
43807    0.256
49592    0.606
49029    0.91
4139    0.243
2069    0.577
42968    0.777
45666    0.292
47195    0.2
44735    0.285
5854    0.747
2632    0.796
40262    0.428
30292    0.285
40100    0.722
22818    0.775
20438    0.437
16582    0.852
24558    0.786
27415    0.54
44110    0.064
45045    0.432
3166    0.836
8919    0.598
2686    0.499
29592    0.329
16135    0.611
39571    0.736
1511    0.79
32253    0.765
2820    0.817
15313    0.661
14487    0.886
43583    0.439
18429    0.352
11021    0.86
25785    0.72
24773    0.092
25359    0.48
17168    0.359
35611    0.771
32409    0.056
18359    0.255
27650    0.734
48072    0.778
29633    0.786
32171    0.848
43045    0.816
7969    0.837
29998    0.174
6025    0.908
34099    0.281
44031    0.29
12668    0.129
47328    0.764
48807    0.654
6469    0.154
31532    0.516
49494    0.629
8848    0.556
14762    0.33
20451    0.25
17122    0.204
24840    0.802
48744    0.886
46363    0.32
33538    0.421
523    0.512
3179    0.395
29803    0.332
40186    0.733
7586    0.753
19880    0.455
11867    0.632
15392    0.771
40638    0.512
27500    0.161
43414    0.836
13743    0.767
16715    0.406
11721    0.226
13178    0.839
29069    0.161
43210    0.482
33308    0.793
2468    0.153
94    0.611
26153    0.855
46331    0.594
12229    0.809
39708    0.658
32454    0.255
35850    0.832
13004    0.574
9816    0.225
47389    0.109
1951    0.341
34839    0.092
14368    0.594
1159    0.533
12822    0.275
9546    0.423
11619    0.298
11926    0.781
8349    0.82
49193    0.756
13323    0.357
7144    0.28
19259    0.724
36668    0.094
45335    0.708
23416    0.327
37419    0.626
31340    0.391
39607    0.445
40616    0.717
2509    0.618
1506    0.168
5732    0.626
25565    0.628
24457    0.416
10519    0.122
47350    0.341
13721    0.272
10049    0.426
34805    0.754
12839    0.221
33204    0.576
18718    0.633
32839    0.51
33663    0.419
23915    0.794
5756    0.816
17451    0.125
24315    0.688
18246    0.459
3927    0.505
5279    0.638
21872    0.316
21638    0.16
27175    0.757
15521    0.364
27532    0.736
12832    0.897
38956    0.339
14450    0.796
42433    0.129
36177    0.241
21101    0.335
18623    0.257
13718    0.309
12654    0.502
22443    0.208
12472    0.131
28314    0.397
4160    0.555
13953    0.873
43156    0.557
36463    0.614
28201    0.548
46856    0.125
43368    0.854
13094    0.57
6557    0.393
1147    0.436
36355    0.857
40457    0.413
39686    0.364
32941    0.656
2344    0.059
39031    0.331
5161    0.261
32028    0.551
25046    0.833
4128    0.441
47272    0.317
40163    0.727
2619    0.358
47426    0.174
35566    0.487
44561    0.307
6113    0.764
7357    0.323
47230    0.551
31353    0.556
8830    0.254
22822    0.091
48714    0.356
47419    0.184
1150    0.373
19251    0.247
29114    0.5
5842    0.63
40563    0.539
2506    0.367
31350    0.859
28293    0.284
944    0.835
32626    0.583
31910    0.64
755    0.679
30874    0.651
26157    0.263
28714    0.496
29001    0.591
42621    0.082
48563    0.264
14637    0.323
32244    0.858
4254    0.501
16044    0.251
22183    0.812
27941    0.731
2289    0.872
21704    0.146
11685    0.909
35602    0.812
36685    0.316
22182    0.607
45751    0.608
29364    0.55
34675    0.265
20266    0.222
30803    0.406
14150    0.855
27481    0.513
25936    0.209
24401    0.408
16523    0.659
39072    0.488
1481    0.64
575    0.198
33929    0.885
7304    0.463
43130    0.647
41590    0.734
1603    0.649
20397    0.64
28889    0.783
10470    0.871
24275    0.376
29559    0.126
13401    0.335
3398    0.361
2445    0.198
40495    0.243
16253    0.546
21890    0.889
10670    0.288
42891    0.793
35491    0.123
42572    0.314
123    0.239
47470    0.235
12136    0.295
8375    0.475
13845    0.648
35764    0.08
23809    0.153
5131    0.527
19542    0.792
30435    0.751
21285    0.715
19170    0.389
20458    0.682
2572    0.591
49909    0.103
46408    0.326
42665    0.788
12260    0.862
40989    0.217
45766    0.141
41491    0.477
8927    0.341
45916    0.913
40574    0.342
39914    0.503
42691    0.474
19420    0.667
4331    0.509
36518    0.713
14424    0.488
39649    0.709
8084    0.761
35077    0.755
49436    0.081
29339    0.852
16198    0.515
29899    0.191
8652    0.89
22075    0.133
49070    0.533
48269    0.851
41074    0.725
17652    0.859
27255    0.672
47214    0.524
22344    0.337
11990    0.551
32336    0.363
34699    0.375
14734    0.608
39948    0.565
4814    0.084
9240    0.737
34389    0.873
40182    0.313
43944    0.815
35582    0.777
18637    0.753
20196    0.622
44132    0.363
34222    0.697
28678    0.138
10737    0.341
25480    0.731
38347    0.43
9248    0.538
1398    0.089
15519    0.609
4818    0.382
25849    0.684
14812    0.082
25473    0.636
35838    0.531
17681    0.252
27005    0.355
420    0.395
42247    0.494
9975    0.776
47423    0.816
3457    0.487
16570    0.509
8789    0.264
11560    0.578
26084    0.805
29698    0.374
20485    0.195
8377    0.639
40070    0.678
6284    0.814
24574    0.602
26571    0.936
42170    0.259
21901    0.298
24119    0.713
3682    0.646
28331    0.049
5508    0.447
40502    0.67
37159    0.31
2786    0.621
37541    0.49
39625    0.746
17776    0.359
48191    0.776
11214    0.821
45168    0.643
26396    0.539
12941    0.443
15775    0.647
10360    0.232
18888    0.326
30553    0.833
49579    0.732
10792    0.204
34266    0.297
10931    0.273
47309    0.398
6406    0.687
10151    0.098
16292    0.284
44025    0.474
48719    0.704
48516    0.602
14920    0.239
40351    0.628
33863    0.773
350    0.304
46462    0.5
10489    0.329
33347    0.923
49688    0.46
39570    0.16
37166    0.133
47653    0.492
410    0.692
33130    0.593
38414    0.272
43780    0.843
3573    0.265
28990    0.486
9408    0.398
16211    0.793
12930    0.701
12683    0.728
22426    0.376
34133    0.401
16740    0.407
24727    0.617
43615    0.297
48747    0.257
43063    0.208
17164    0.225
24448    0.309
4169    0.3
35897    0.774
13081    0.74
312    0.673
31438    0.055
7564    0.214
26610    0.832
43272    0.155
14154    0.66
40823    0.248
1446    0.182
31572    0.678
45641    0.655
10708    0.797
21785    0.74
15917    0.263
6016    0.7
1711    0.251
25762    0.251
2077    0.811
40585    0.211
42094    0.25
38061    0.204
30680    0.207
20475    0.575
35372    0.824
34425    0.624
37917    0.355
11292    0.296
34925    0.739
7191    0.305
1840    0.555
26491    0.669
25506    0.487
47132    0.222
48101    0.425
17056    0.192
8387    0.748
13539    0.102
43037    0.602
35342    0.352
32312    0.519
40734    0.813
32732    0.729
39344    0.674
19470    0.263
2920    0.196
33294    0.524
3806    0.506
7464    0.515
31171    0.772
3167    0.229
48309    0.677
460    0.104
14554    0.917
27149    0.845
31680    0.814
48669    0.271
12881    0.261
11246    0.325
4581    0.261
38841    0.331
27058    0.381
23207    0.685
16131    0.312
21124    0.597
15006    0.161
48231    0.144
20629    0.84
822    0.469
27220    0.595
36459    0.588
30623    0.439
34783    0.274
2106    0.851
13598    0.194
3270    0.416
21910    0.323
30535    0.201
7975    0.837
35017    0.634
9943    0.149
7273    0.206
1938    0.471
12315    0.195
16926    0.534
1292    0.87
46826    0.087
605    0.13
34151    0.697
13817    0.58
36371    0.455
49139    0.434
45793    0.243
43431    0.732
27086    0.453
33362    0.215
42270    0.589
28690    0.164
14853    0.421
18622    0.411
35717    0.66
15229    0.398
15264    0.885
49457    0.254
49540    0.282
21517    0.112
4351    0.21
16130    0.423
43918    0.386
1541    0.317
47625    0.562
22040    0.317
19884    0.82
49509    0.56
13425    0.767
10987    0.203
31870    0.797
6077    0.249
35416    0.338
15797    0.554
33757    0.233
15660    0.512
24422    0.642
39557    0.61
39873    0.22
30448    0.892
18606    0.139
41316    0.743
20008    0.732
30307    0.61
34231    0.753
40834    0.839
42564    0.844
48606    0.588
26771    0.384
39325    0.586
36597    0.778
253    0.612
43876    0.654
10756    0.874
49129    0.545
23869    0.436
3962    0.539
38906    0.125
46691    0.125
3353    0.15
21951    0.614
10538    0.072
15986    0.665
22923    0.852
23963    0.065
6440    0.672
12251    0.446
14087    0.859
24537    0.574
11656    0.762
20687    0.178
635    0.419
30715    0.693
11395    0.49
673    0.501
11653    0.686
39578    0.147
40998    0.137
47416    0.607
8647    0.557
9683    0.575
20472    0.678
48885    0.157
48753    0.17
4470    0.234
12729    0.544
29139    0.34
31010    0.344
6285    0.391
11834    0.807
4430    0.577
32188    0.638
43550    0.215
4407    0.663
10102    0.443
18572    0.435
31326    0.41
12868    0.569
19292    0.655
37904    0.508
24502    0.078
8552    0.147
32741    0.677
14134    0.788
18152    0.753
38085    0.375
24532    0.203
45691    0.842
27079    0.121
16206    0.692
18648    0.066
20480    0.858
36438    0.709
3008    0.241
43678    0.117
14541    0.299
36997    0.8
3060    0.153
33071    0.209
36266    0.537
16911    0.541
35210    0.681
30055    0.833
17061    0.779
17913    0.282
45350    0.143
38010    0.245
39355    0.502
8021    0.113
2688    0.706
13132    0.304
8686    0.705
46145    0.157
30394    0.293
41842    0.136
31030    0.333
30010    0.199
34734    0.807
24570    0.391
19321    0.489
7580    0.53
37863    0.522
49365    0.18
11697    0.626
12401    0.419
33689    0.739
5263    0.775
414    0.819
4792    0.469
27377    0.655
25517    0.227
1805    0.327
42732    0.094
41409    0.26
13041    0.165
18265    0.326
36839    0.773
42710    0.181
41054    0.764
4049    0.462
30034    0.275
43749    0.27
27779    0.807
42578    0.25
48070    0.177
8203    0.318
49627    0.379
40426    0.682
27752    0.469
41817    0.054
38123    0.294
17948    0.192
33899    0.887
34539    0.441
43325    0.398
31313    0.857
27269    0.872
9193    0.305
29728    0.654
8891    0.532
14179    0.765
18852    0.439
13476    0.67
24582    0.256
24391    0.269
34316    0.152
47595    0.726
39843    0.847
35015    0.667
49867    0.139
120    0.814
40848    0.349
45854    0.621
14417    0.78
27164    0.23
15735    0.5
32508    0.747
32007    0.757
3354    0.571
37708    0.803
23986    0.726
438    0.398
39010    0.173
36979    0.792
3205    0.051
14088    0.292
34889    0.359
2670    0.705
39935    0.55
11536    0.262
25258    0.884
2802    0.33
34795    0.719
2913    0.444
38150    0.378
21933    0.355
18196    0.391
48120    0.667
23304    0.224
32646    0.56
39229    0.077
49811    0.402
42929    0.457
44307    0.698
11728    0.069
3949    0.835
40074    0.255
6227    0.599
6079    0.373
37618    0.237
10112    0.077
36939    0.646
39691    0.55
27139    0.339
6904    0.855
37395    0.241
23038    0.156
38320    0.366
2564    0.057
36413    0.655
41733    0.682
47472    0.919
31440    0.138
11374    0.846
15897    0.489
49585    0.608
32226    0.49
7236    0.208
8706    0.81
11486    0.543
5402    0.784
27523    0.448
10578    0.791
9671    0.494
15093    0.155
48768    0.432
22341    0.401
6391    0.217
6653    0.304
29028    0.748
23385    0.299
25412    0.439
35779    0.358
48937    0.186
15888    0.714
25292    0.278
38389    0.26
8245    0.166
22506    0.571
15043    0.314
35748    0.148
13583    0.635
4136    0.786
7101    0.667
31611    0.323
47802    0.1
20455    0.718
33301    0.241
20288    0.329
2738    0.271
11162    0.767
49083    0.877
23441    0.433
33091    0.18
47028    0.286
44719    0.732
23579    0.927
46320    0.686
49691    0.277
1764    0.401
13618    0.135
6224    0.48
39750    0.198
35031    0.102
45987    0.832
2644    0.836
18094    0.404
36484    0.555
49923    0.071
35502    0.762
14597    0.305
30299    0.759
44494    0.81
8755    0.787
30801    0.333
32459    0.326
22208    0.783
4236    0.093
42956    0.372
43113    0.293
33322    0.092
38920    0.584
2459    0.652
44322    0.261
16240    0.65
42117    0.7
26596    0.769
35746    0.597
36236    0.687
17129    0.559
7316    0.173
1340    0.568
8134    0.69
48416    0.437
31699    0.094
43489    0.153
10149    0.341
49411    0.488
21882    0.663
34890    0.641
8309    0.6
36956    0.726
25388    0.441
9214    0.09
32629    0.387
48194    0.279
22724    0.765
46122    0.657
43605    0.526
4983    0.814
34706    0.479
10902    0.581
37825    0.28
13363    0.275
48245    0.417
41886    0.546
15845    0.169
3329    0.442
29031    0.461
44123    0.562
29785    0.563
35021    0.657
48800    0.752
14482    0.641
39233    0.256
3534    0.262
4639    0.894
4055    0.608
45374    0.413
48264    0.665
22474    0.857
30269    0.632
35635    0.329
19460    0.575
23819    0.835
22611    0.36
45444    0.081
8259    0.164
12114    0.884
46843    0.408
44044    0.13
40427    0.78
26022    0.254
40361    0.264
31621    0.765
19729    0.625
47056    0.77
20883    0.058
2680    0.239
14739    0.057
14098    0.253
24090    0.22
1932    0.577
26541    0.73
25165    0.802
14651    0.697
7947    0.247
1033    0.575
40363    0.653
34833    0.361
6373    0.251
28303    0.318
9256    0.59
47304    0.761
34044    0.258
47800    0.335
48572    0.408
21099    0.562
45583    0.346
14679    0.771
28799    0.723
2611    0.778
34400    0.183
32541    0.24
3421    0.825
4786    0.1
25393    0.441
35095    0.65
49720    0.556
29247    0.327
11134    0.802
24905    0.304
3159    0.338
14336    0.138
29725    0.585
5640    0.258
12752    0.527
18681    0.627
6090    0.74
24625    0.097
40748    0.217
2147    0.69
33056    0.307
37039    0.795
41821    0.516
49641    0.594
14625    0.329
47046    0.9
28531    0.269
29857    0.672
25147    0.156
3849    0.525
48438    0.799
1601    0.46
27081    0.282
44845    0.843
9955    0.163
16368    0.463
23507    0.392
48585    0.679
10305    0.102
23291    0.179
40341    0.759
19909    0.178
3079    0.699
31404    0.334
2720    0.15
30019    0.286
43042    0.239
12630    0.415
41629    0.087
43040    0.525
2916    0.201
18216    0.658
44124    0.246
9764    0.7
35407    0.522
36794    0.77
8432    0.202
21784    0.272
43364    0.701
4854    0.584
30992    0.602
24579    0.518
4985    0.812
49331    0.748
3255    0.58
24652    0.351
44725    0.206
36805    0.543
41444    0.309
23793    0.308
44300    0.578
5982    0.22
26820    0.692
12988    0.482
39311    0.831
21851    0.698
20775    0.768
11736    0.635
30761    0.163
1563    0.816
38515    0.803
23638    0.605
18719    0.304
48726    0.685
30700    0.377
27988    0.168
6832    0.351
37637    0.349
22441    0.789
43511    0.235
2058    0.794
5181    0.284
4206    0.255
33785    0.167
22690    0.706
28336    0.795
1613    0.583
45364    0.273
18489    0.414
1183    0.624
24929    0.73
35415    0.586
1475    0.78
27856    0.802
3544    0.195
26694    0.311
8474    0.268
41812    0.3
38291    0.83
1775    0.621
13242    0.382
23378    0.796
42361    0.57
5615    0.832
33674    0.304
34548    0.652
1179    0.392
39478    0.638
15979    0.731
33600    0.292
45336    0.451
29956    0.437
27238    0.821
14296    0.394
40730    0.491
26759    0.777
49434    0.385
49621    0.517
41295    0.134
13497    0.153
1064    0.393
42356    0.281
21260    0.874
26555    0.818
13305    0.508
42832    0.178
26881    0.734
39315    0.367
38619    0.052
8991    0.385
28923    0.293
31846    0.804
35386    0.062
9122    0.256
49060    0.327
43448    0.735
34992    0.725
48358    0.656
28559    0.192
27154    0.155
19663    0.592
41950    0.728
36134    0.683
40569    0.381
14148    0.835
45078    0.125
2146    0.497
5381    0.105
12854    0.584
5874    0.782
25307    0.4
38436    0.284
21680    0.869
4919    0.096
39035    0.65
756    0.724
26    0.271
21486    0.14
48963    0.093
40493    0.656
22955    0.915
36919    0.123
21037    0.255
14930    0.936
49027    0.625
23919    0.207
24561    0.833
29618    0.633
33100    0.175
43500    0.559
1949    0.426
28909    0.88
22669    0.622
44998    0.136
16014    0.544
23741    0.171
21145    0.352
16220    0.751
26418    0.464
42327    0.603
5193    0.16
8115    0.545
30909    0.656
45745    0.216
38891    0.587
31721    0.797
17176    0.112
20147    0.578
13558    0.185
21696    0.488
27518    0.21
19178    0.367
30879    0.84
27178    0.449
35506    0.082
3782    0.153
46041    0.338
16276    0.846
39107    0.382
38604    0.208
5829    0.162
39374    0.227
14938    0.289
48829    0.121
48916    0.371
25283    0.512
237    0.551
14524    0.187
28899    0.486
34518    0.1
29505    0.441
32341    0.378
39452    0.275
27756    0.726
13346    0.669
45437    0.283
813    0.391
22019    0.128
16053    0.231
11476    0.29
4625    0.733
9540    0.369
8995    0.664
21926    0.59
34411    0.306
16052    0.912
34934    0.413
16933    0.482
42507    0.138
18781    0.577
17766    0.304
22419    0.751
38982    0.079
13572    0.617
19736    0.313
8185    0.838
27495    0.683
42055    0.524
24959    0.166
6443    0.238
1678    0.296
23175    0.169
5937    0.747
46926    0.132
40067    0.133
46873    0.739
27758    0.524
40596    0.341
29975    0.764
4144    0.904
5698    0.488
25634    0.346
44431    0.218
11907    0.147
4451    0.769
24522    0.774
16280    0.572
37588    0.083
2130    0.697
46086    0.092
34319    0.345
8212    0.526
27718    0.859
49290    0.786
47261    0.826
27084    0.251
